input,score,output,other,match_level,lg_code,pref,county,city,ward,machiaza_id,oaza_cho,chome,koaza,blk_num,blk_id,rsdt_num,rsdt_id,rsdt_num2,rsdt2_id,rsdt_addr_flg,prc_num1,prc_num2,prc_num3,prc_id,lat,lon,coordinate_level,pref_key,city_key,town_key,parcel_key,rsdtblk_key,rsdtdsp_key,spend_time
"北海道恵庭市柏陽町３丁目２１７番地９",0.84,"北海道恵庭市柏陽町三丁目217-9",,parcel,012319,北海道,,恵庭市,,0039003,柏陽町,三丁目,,,,,,,,1,217,9,,002170000900000,42.897038201,141.566125051,parcel,5859364,4096673773,4212107067,1679063561,,,0.13
"北海道伊達市末永町４９番地６８",0.87,"北海道伊達市末永町49-68",,parcel,012335,北海道,,伊達市,,0031000,末永町,,,,,,,,,0,49,68,,000490006800000,42.477021007,140.867878632,parcel,5859364,3629281507,3385038430,2415609634,,,0.11
"北海道室蘭市柏木町３６番４号",0.86,"北海道室蘭市柏木町36-4",,residential_detail,012050,北海道,,室蘭市,,0008000,柏木町,,,36,036,4,004,,,1,,,,,42.376247176,140.997329179,residential_detail,5859364,3739679971,3945497140,,3591912046,2705881476,0.13
"北海道室蘭市西小路町１２番２７号",0.88,"北海道室蘭市西小路町12-27",,residential_detail,012050,北海道,,室蘭市,,0033000,西小路町,,,12,012,27,027,,,1,,,,,42.323159703,140.963511762,residential_detail,5859364,3739679971,4049658332,,1689158016,464570955,0.12
"北海道室蘭市柏木町１１番２号",0.86,"北海道室蘭市柏木町11-2",,residential_detail,012050,北海道,,室蘭市,,0008000,柏木町,,,11,011,2,002,,,1,,,,,42.372856031,140.994305168,residential_detail,5859364,3739679971,3945497140,,3377678219,1082399079,0.12
"北海道登別市幌別町６丁目２２番地１",0.83,"北海道登別市幌別町六丁目22-1",,parcel,012301,北海道,,登別市,,0030006,幌別町,六丁目,,,,,,,,0,22,1,,000220000100000,42.413394492,141.115052276,parcel,5859364,3780174436,1781489566,3652916416,,,0.10
"北海道登別市富士町１丁目４８番地",0.82,"北海道登別市富士町一丁目48",,parcel,012301,北海道,,登別市,,0029001,富士町,一丁目,,,,,,,,0,48,,,000480000000000,42.412235002,141.10248655000004,parcel,5859364,3780174436,366670097,1477884418,,,0.13
"北海道室蘭市高平町１１７番地３６",0.88,"北海道室蘭市高平町117-36","117-36",machiaza_detail,012050,北海道,,室蘭市,,0023000,高平町,,,,,,,,,0,,,,,42.356186,140.996858,machiaza_detail,5859364,3739679971,619968701,,,,0.12
"北海道室蘭市白鳥台１丁目３０番９号",0.83,"北海道室蘭市白鳥台一丁目30-9","-9",residential_block,012050,北海道,,室蘭市,,0034001,白鳥台,一丁目,,30,030,,,,,1,,,,,42.371221,140.935913,residential_block,5859364,3739679971,2912827770,,3335962342,,0.13
"北海道室蘭市東町５丁目１５番７号",0.82,"北海道室蘭市東町五丁目15-7",,residential_detail,012050,北海道,,室蘭市,,0036005,東町,五丁目,,15,015,7,007,,,1,,,,,42.337869082,141.021362349,residential_detail,5859364,3739679971,2998526716,,1296729927,3162548750,0.11
"北海道室蘭市白鳥台４丁目１９番１号",0.83,"北海道室蘭市白鳥台四丁目19-1","-1",residential_block,012050,北海道,,室蘭市,,0034004,白鳥台,四丁目,,19,019,,,,,1,,,,,42.380961,140.944503,residential_block,5859364,3739679971,2222992223,,1004314472,,0.11
"北海道室蘭市柏木町２番２４号",0.86,"北海道室蘭市柏木町2-24",,residential_detail,012050,北海道,,室蘭市,,0008000,柏木町,,,2,002,24,024,,,1,,,,,42.369992842,140.992825003,residential_detail,5859364,3739679971,3945497140,,194999849,2156422337,0.11
"北海道室蘭市築地町１４８番地",0.86,"北海道室蘭市築地町148","148",machiaza_detail,012050,北海道,,室蘭市,,0027000,築地町,,,,,,,,,0,,,,,42.333856,140.964441,machiaza_detail,5859364,3739679971,1992443321,,,,0.13
"北海道有珠郡壮瞥町字滝之町４３９番地",0.89,"北海道有珠郡壮瞥町字滝之町439","439",machiaza_detail,015750,北海道,有珠郡,壮瞥町,,0008000,字滝之町,,,,,,,,,0,,,,,42.551227,140.889613,machiaza_detail,5859364,3739991427,3945324948,,,,0.13
"北海道登別市新川町３丁目１６番地１８",0.84,"北海道登別市新川町三丁目16-18",,parcel,012301,北海道,,登別市,,0014003,新川町,三丁目,,,,,,,,0,16,18,,000160001800000,42.409692979000006,141.095659398,parcel,5859364,3780174436,591313149,20762252,,,0.14
"北海道室蘭市中島町１丁目４番１２号",0.83,"北海道室蘭市中島町一丁目4-12",,residential_detail,012050,北海道,,室蘭市,,0030001,中島町,一丁目,,4,004,12,012,,,1,,,,,42.350217174,141.012280562,residential_detail,5859364,3739679971,1540353150,,1887748389,1163604296,0.13
"北海道登別市新栄町１番地２３",0.86,"北海道登別市新栄町1-23",,parcel,012301,北海道,,登別市,,0013000,新栄町,,,,,,,,,0,1,23,,000010002300000,42.42429255,141.123394409,parcel,5859364,3780174436,3269397273,2369848870,,,0.14
"北海道室蘭市母恋北町２丁目３番３号",0.83,"北海道室蘭市母恋北町二丁目3-3",,residential_detail,012050,北海道,,室蘭市,,0039002,母恋北町,二丁目,,3,003,3,003,,,1,,,,,42.315628895,140.990035774,residential_detail,5859364,3739679971,3093940372,,4038212584,1263666789,0.13
"北海道伊達市舟岡町１０４番地４４",0.88,"北海道伊達市舟岡町104-44",,parcel,012335,北海道,,伊達市,,0044000,舟岡町,,,,,,,,,0,104,44,,001040004400000,42.454361563,140.880842669,parcel,5859364,3629281507,2588008508,171480902,,,0.14
"北海道室蘭市宮の森町３丁目１３番６号",0.84,"北海道室蘭市宮の森町三丁目13-6",,residential_detail,012050,北海道,,室蘭市,,0048003,宮の森町,三丁目,,13,013,6,006,,,1,,,,,42.355666968,141.031886824,residential_detail,5859364,3739679971,1955352915,,1209600558,3937810950,0.12
"北海道室蘭市港北町３丁目１６番２号",0.83,"北海道室蘭市港北町三丁目16-2",,residential_detail,012050,北海道,,室蘭市,,0011003,港北町,三丁目,,16,016,2,002,,,1,,,,,42.361279384,140.991429904,residential_detail,5859364,3739679971,1598394879,,3442799911,1908847883,0.13
"北海道室蘭市大沢町２丁目２６番１５号",0.84,"北海道室蘭市大沢町二丁目26-15",,residential_detail,012050,北海道,,室蘭市,,0004002,大沢町,二丁目,,26,026,15,015,,,1,,,,,42.329869448,141.006406119,residential_detail,5859364,3739679971,609190522,,2755322977,3541808875,0.13
"北海道室蘭市中島町３丁目１７番８号",0.83,"北海道室蘭市中島町三丁目17-8",,residential_detail,012050,北海道,,室蘭市,,0030003,中島町,三丁目,,17,017,8,008,,,1,,,,,42.351341648,141.022114025,residential_detail,5859364,3739679971,4128177468,,417308997,3503177827,0.13
"北海道登別市中央町２丁目３番地",0.8,"北海道登別市中央町二丁目3","3",machiaza_detail,012301,北海道,,登別市,,0018002,中央町,二丁目,,,,,,,,0,,,,,42.409787,141.105538,machiaza_detail,5859364,3780174436,516853200,,,,0.12
"北海道有珠郡壮瞥町字幸内１２４番地３",0.89,"北海道有珠郡壮瞥町字幸内124-3",,parcel,015750,北海道,有珠郡,壮瞥町,,0004000,字幸内,,,,,,,,,0,124,3,,001240000300000,42.570961373,141.01152957700003,parcel,5859364,3739991427,3787035032,3225014755,,,0.12
"北海道伊達市末永町１９８番地２４",0.88,"北海道伊達市末永町198-24",,parcel,012335,北海道,,伊達市,,0031000,末永町,,,,,,,,,0,198,24,,001980002400000,42.483873703,140.877745139,parcel,5859364,3629281507,3385038430,535881447,,,0.11
"北海道登別市中央町２丁目１６番地１１",0.84,"北海道登別市中央町二丁目16-11",,parcel,012301,北海道,,登別市,,0018002,中央町,二丁目,,,,,,,,0,16,11,,000160001100000,42.409787,141.105538,machiaza_detail,5859364,3780174436,516853200,801507432,,,0.12
"北海道室蘭市白鳥台２丁目７番１号",0.82,"北海道室蘭市白鳥台二丁目7-1","-1",residential_block,012050,北海道,,室蘭市,,0034002,白鳥台,二丁目,,7,007,,,,,1,,,,,42.377001,140.939441,residential_block,5859364,3739679971,1209768601,,762216161,,0.11
"北海道室蘭市海岸町３丁目４番９号",0.82,"北海道室蘭市海岸町三丁目4-9",,residential_detail,012050,北海道,,室蘭市,,0006003,海岸町,三丁目,,4,004,9,009,,,1,,,,,42.323505937,140.968918298,residential_detail,5859364,3739679971,1026644569,,4146409154,2269258565,0.10
"北海道登別市札内町２９９番地１",0.87,"北海道登別市札内町299-1",,parcel,012301,北海道,,登別市,,0012000,札内町,,,,,,,,,0,299,1,,002990000100000,42.471882,141.117954,machiaza_detail,5859364,3780174436,1472571160,1750048420,,,0.08
"北海道登別市美園町１丁目８番地２",0.82,"北海道登別市美園町一丁目8-2","8-2",machiaza_detail,012301,北海道,,登別市,,0031001,美園町,一丁目,,,,,,,,0,,,,,42.361564,141.044343,machiaza_detail,5859364,3780174436,4071842424,,,,0.12
"北海道登別市千歳町３丁目４番地４",0.82,"北海道登別市千歳町三丁目4-4",,parcel,012301,北海道,,登別市,,0017003,千歳町,三丁目,,,,,,,,0,4,4,,000040000400000,42.420057574,141.108375081,parcel,5859364,3780174436,3702205566,3175816609,,,0.11
"北海道伊達市松ヶ枝町６１番地３",0.87,"北海道伊達市松ヶ枝町61-3",,parcel,012335,北海道,,伊達市,,0046000,松ヶ枝町,,,,,,,,,0,61,3,,000610000300000,42.47202487,140.881548499,parcel,5859364,3629281507,1901631806,375323589,,,0.12
"北海道登別市富岸町２丁目６番地１",0.94,"北海道登別市富岸町二丁目6番地1","番地1",residential_block,012301,北海道,,登別市,,0023002,富岸町,二丁目,,6,006,,,,,1,,,,,42.383799,141.064983,residential_block,5859364,3780174436,1679563512,,364166881,,0.05
"北海道室蘭市本輪西町１丁目３番２号",0.83,"北海道室蘭市本輪西町一丁目3-2",,residential_detail,012050,北海道,,室蘭市,,0050001,本輪西町,一丁目,,3,003,2,002,,,1,,,,,42.359742088,140.978116734,residential_detail,5859364,3739679971,3736766904,,2177093636,1398833128,0.12
"北海道伊達市松ヶ枝町９番地９１",0.87,"北海道伊達市松ヶ枝町9-91",,parcel,012335,北海道,,伊達市,,0046000,松ヶ枝町,,,,,,,,,0,9,91,,000090009100000,42.469814766,140.881258652,parcel,5859364,3629281507,1901631806,809289504,,,0.07
"北海道虻田郡豊浦町字山梨３４２番地１０",0.9,"北海道虻田郡豊浦町字山梨342-10",,parcel,015717,北海道,虻田郡,豊浦町,,0017000,字山梨,,,,,,,,,0,342,10,,003420001000000,42.694319927,140.728145393,parcel,5859364,3705316576,279303833,1093277442,,,0.12
"北海道室蘭市西小路町２番６号",0.86,"北海道室蘭市西小路町2-6",,residential_detail,012050,北海道,,室蘭市,,0033000,西小路町,,,2,002,6,006,,,1,,,,,42.325063147,140.966266052,residential_detail,5859364,3739679971,4049658332,,3474450561,138111849,0.11
"北海道登別市登別温泉町６０番地",0.87,"北海道登別市登別温泉町60","60",machiaza_detail,012301,北海道,,登別市,,0025000,登別温泉町,,,,,,,,,0,,,,,42.499363,141.142747,machiaza_detail,5859364,3780174436,1253319484,,,,0.12
"北海道伊達市舟岡町４５番地１５",0.87,"北海道伊達市舟岡町45-15",,parcel,012335,北海道,,伊達市,,0044000,舟岡町,,,,,,,,,0,45,15,,000450001500000,42.462023945,140.876645788,parcel,5859364,3629281507,2588008508,1754578086,,,0.11
"北海道室蘭市舟見町２丁目８番１９号",0.83,"北海道室蘭市舟見町二丁目8-19",,residential_detail,012050,北海道,,室蘭市,,0038002,舟見町,二丁目,,8,008,19,019,,,1,,,,,42.30850492,140.975992246,residential_detail,5859364,3739679971,1368337301,,2836093954,2146169860,0.12
"北海道室蘭市海岸町１丁目２０番４１号",0.84,"北海道室蘭市海岸町一丁目20-41",,parcel,012050,北海道,,室蘭市,,0006001,海岸町,一丁目,,,,,,,,1,20,41,,000200004100000,42.326351148,140.968514817,parcel,5859364,3739679971,2822429211,854013059,,,0.11
"北海道室蘭市八丁平２丁目９番１３号",0.83,"北海道室蘭市八丁平二丁目9-13",,residential_detail,012050,北海道,,室蘭市,,0035002,八丁平,二丁目,,9,009,13,013,,,1,,,,,42.369551568,141.009986976,residential_detail,5859364,3739679971,2935371672,,2788539566,3132431074,0.12
"北海道登別市鷲別町３丁目１８番地４",0.83,"北海道登別市鷲別町三丁目18-4",,parcel,012301,北海道,,登別市,,0037003,鷲別町,三丁目,,,,,,,,0,18,4,,000180000400000,42.356328856,141.049427281,parcel,5859364,3780174436,2967043132,3335136302,,,0.12
"北海道室蘭市輪西町２丁目１５番３号",0.83,"北海道室蘭市輪西町二丁目15-3",,residential_detail,012050,北海道,,室蘭市,,0052002,輪西町,二丁目,,15,015,3,003,,,1,,,,,42.336271108,141.013871976,residential_detail,5859364,3739679971,1254089433,,311321954,1864518383,0.12
"北海道室蘭市中島町１丁目９番１８号",0.83,"北海道室蘭市中島町一丁目9-18",,residential_detail,012050,北海道,,室蘭市,,0030001,中島町,一丁目,,9,009,18,018,,,1,,,,,42.35145980800001,141.013312235,residential_detail,5859364,3739679971,1540353150,,2375352072,1506452911,0.10
"北海道伊達市末永町３３番地４９",0.87,"北海道伊達市末永町33-49",,parcel,012335,北海道,,伊達市,,0031000,末永町,,,,,,,,,0,33,49,,000330004900000,42.478164883,140.864922171,parcel,5859364,3629281507,3385038430,2180989164,,,0.11
"北海道室蘭市八丁平４丁目４６番９号",0.83,"北海道室蘭市八丁平四丁目46-9",,residential_detail,012050,北海道,,室蘭市,,0035004,八丁平,四丁目,,46,046,9,009,,,1,,,,,42.372795291,141.016384754,residential_detail,5859364,3739679971,3948595294,,188543363,357236612,0.11
"北海道室蘭市中島町１丁目３８番１５号",0.84,"北海道室蘭市中島町一丁目38-15",,residential_detail,012050,北海道,,室蘭市,,0030001,中島町,一丁目,,38,038,15,015,,,1,,,,,42.355031598,141.017269515,residential_detail,5859364,3739679971,1540353150,,612568298,3792919776,0.11
"北海道虻田郡洞爺湖町洞爺湖温泉３５番地の１１",0.87,"北海道虻田郡洞爺湖町洞爺湖温泉35-11",,parcel,015849,北海道,虻田郡,洞爺湖町,,0016000,洞爺湖温泉,,,,,,,,,0,35,11,,000350001100000,42.565189082,140.819194777,parcel,5859364,4088197956,2536821884,2054369957,,,0.11
"北海道室蘭市大沢町１丁目９番１８号",0.83,"北海道室蘭市大沢町一丁目9-18",,residential_detail,012050,北海道,,室蘭市,,0004001,大沢町,一丁目,,9,009,18,018,,,1,,,,,42.333302782,140.996331867,residential_detail,5859364,3739679971,3513405849,,1132857647,2748947336,0.11
"北海道室蘭市神代町９９番２",0.93,"北海道室蘭市神代町99-2",,parcel,012050,北海道,,室蘭市,,0009000,神代町,,,,,,,,,0,99,2,,000990000200000,42.388536821,140.995320951,parcel,5859364,3739679971,2106691189,1195475272,,,0.11
"北海道登別市新川町３丁目７番地１９",0.83,"北海道登別市新川町三丁目7-19",,parcel,012301,北海道,,登別市,,0014003,新川町,三丁目,,,,,,,,0,7,19,,000070001900000,42.408235995,141.092827047,parcel,5859364,3780174436,591313149,1055254189,,,0.11
"北海道札幌市豊平区月寒西一条１１丁目６番７号",0.82,"北海道札幌市豊平区月寒西一条十一丁目6-7",,residential_detail,011053,北海道,,札幌市,豊平区,0004011,月寒西一条,十一丁目,,6,006,7,007,,,1,,,,,43.022556244,141.400300135,residential_detail,5859364,3857150403,985816568,,1781049441,946291432,0.10
"北海道札幌市豊平区豊平三条８丁目１番１３－７０１号",0.88,"北海道札幌市豊平区豊平三条八丁目1-13-701号","-701号",residential_detail,011053,北海道,,札幌市,豊平区,0016008,豊平三条,八丁目,,1,001,13,013,,,1,,,,,43.049486337,141.376745087,residential_detail,5859364,3857150403,3100702707,,3125459725,4215414081,0.11
"北海道札幌市東区北二十六条東８丁目２番１号２０８",0.88,"北海道札幌市東区北二十六条東八丁目2-1208","-1208",residential_block,011037,北海道,,札幌市,東区,0019008,北二十六条東,八丁目,,2,002,,,,,1,,,,,43.095822,141.36054,residential_block,5859364,3702980673,2684922046,,151847203,,0.07
"北海道浦河郡浦河町築地３丁目５番６号",0.84,"北海道浦河郡浦河町築地三丁目5-6",,residential_detail,016071,北海道,浦河郡,浦河町,,0031003,築地,三丁目,,5,005,6,006,,,1,,,,,42.172734458,142.766624984,residential_detail,5859364,3781256772,2370525466,,1957362336,2788490504,0.11
"北海道古宇郡神恵内村大字神恵内村７番地の１１",0.87,"北海道古宇郡神恵内村大字神恵内村7-11",,parcel,014044,北海道,古宇郡,神恵内村,,0002000,大字神恵内村,,,,,,,,,0,7,11,,000070001100000,43.18137,140.47636,machiaza_detail,5859364,3591503008,1871649789,2403778981,,,0.10
"北海道岩内郡岩内町字高台１番地",0.87,"北海道岩内郡岩内町字高台1","1",machiaza_detail,014028,北海道,岩内郡,岩内町,,0006000,字高台,,,,,,,,,0,,,,,42.978792,140.514179,machiaza_detail,5859364,4058755882,2791093875,,,,0.13
"北海道砂川市西一条南１２丁目２番６号",0.78,"北海道砂川市西一条南十二丁目2-6",,residential_detail,012262,北海道,,砂川市,,0020012,西一条南,十二丁目,,2,002,6,006,,,1,,,,,43.474773732,141.902100295,residential_detail,5859364,3814530208,4277654846,,3415962915,1116514571,0.09
"北海道小樽市緑１丁目２８番１１号",0.82,"北海道小樽市緑一丁目28-11","-11",residential_block,012033,北海道,,小樽市,,0050001,緑,一丁目,,28,028,,,,,1,,,,,43.191125,140.987189,residential_block,5859364,3859527558,3778343837,,3369928328,,0.13
"北海道日高郡新ひだか町三石鳧舞１３６番地の７",0.87,"北海道日高郡新ひだか町三石鳧舞136-7",,parcel,016101,北海道,日高郡,新ひだか町,,0040000,三石鳧舞,,,,,,,,,0,136,7,,001360000700000,42.225529918,142.626686546,parcel,5859364,3780102562,3996424057,1574574149,,,0.10
"北海道滝川市扇町２丁目８番１３号",0.82,"北海道滝川市扇町二丁目8-13",,residential_detail,012254,北海道,,滝川市,,0013002,扇町,二丁目,,8,008,13,013,,,1,,,,,43.567709403,141.890743514,residential_detail,5859364,3592693285,1665562906,,3771749005,1664799681,0.12
"北海道赤平市大町１丁目６番地",0.79,"北海道赤平市大町一丁目6","6",machiaza_detail,012181,北海道,,赤平市,,0006001,大町,一丁目,,,,,,,,0,,,,,43.553357,142.053089,machiaza_detail,5859364,3789594286,2706175062,,,,0.10
"北海道新冠郡新冠町字朝日１３１番地",0.89,"北海道新冠郡新冠町字朝日131",,parcel,016047,北海道,新冠郡,新冠町,,0001000,字朝日,,,,,,,,,0,131,,,001310000000000,42.391453314,142.338377041,parcel,5859364,3706604865,680157023,2490198659,,,0.10
"北海道札幌市中央区（札幌郡藻岩村大字円山村１３番地）",1,"北海道札幌市中央区（札幌郡藻岩村大字円山村13番地）","（札幌郡藻岩村大字円山村13番地）",city,011011,北海道,,札幌市,中央区,,,,,,,,,,,,,,,,43.061414,141.35389,city,5859364,3783623301,,,,,0.09
"北海道札幌市中央区（札幌市南六条西八丁目６番地）",1,"北海道札幌市中央区（札幌市南六条西八丁目6番地）","（札幌市南六条西八丁目6番地）",city,011011,北海道,,札幌市,中央区,,,,,,,,,,,,,,,,43.061414,141.35389,city,5859364,3783623301,,,,,0.09
"北海道札幌市中央区（札幌市南十一条西七丁目）",1,"北海道札幌市中央区（札幌市南十一条西七丁目）","（札幌市南十一条西七丁目）",city,011011,北海道,,札幌市,中央区,,,,,,,,,,,,,,,,43.061414,141.35389,city,5859364,3783623301,,,,,0.07
"北海道札幌市中央区（札幌市南九条西六丁目６番地）",1,"北海道札幌市中央区（札幌市南九条西六丁目6番地）","（札幌市南九条西六丁目6番地）",city,011011,北海道,,札幌市,中央区,,,,,,,,,,,,,,,,43.061414,141.35389,city,5859364,3783623301,,,,,0.09
"北海道札幌市豊平区平岸二条１０丁目１番１－７０２号",0.84,"北海道札幌市豊平区平岸二条十丁目1-1-702号","-702号",residential_detail,011053,北海道,,札幌市,豊平区,0034010,平岸二条,十丁目,,1,001,1,001,,,1,,,,,43.03114008,141.365804181,residential_detail,5859364,3857150403,2313172730,,801835908,3076408715,0.07
"北海道札幌市中央区（札幌市南一条西六丁目２０番地）",1,"北海道札幌市中央区（札幌市南一条西六丁目20番地）","（札幌市南一条西六丁目20番地）",city,011011,北海道,,札幌市,中央区,,,,,,,,,,,,,,,,43.061414,141.35389,city,5859364,3783623301,,,,,0.09
"北海道札幌市白石区（札幌郡白石村字北郷番外地）",1,"北海道札幌市白石区（札幌郡白石村字北郷番外地）","（札幌郡白石村字北郷番外地）",city,011045,北海道,,札幌市,白石区,,,,,,,,,,,,,,,,43.045637,141.396521,city,5859364,3628343748,,,,,0.07
"北海道札幌市豊平区（札幌市豊平三条十三丁目３３番地）",1,"北海道札幌市豊平区（札幌市豊平三条十三丁目33番地）","（札幌市豊平三条十三丁目33番地）",city,011053,北海道,,札幌市,豊平区,,,,,,,,,,,,,,,,43.03137,141.379974,city,5859364,3857150403,,,,,0.09
"北海道札幌市白石区（札幌市白石町南郷４５７番地１３）",0.93,"北海道札幌市白石区（札幌市白石町南郷457-13）","（札幌市白石町南郷457-13）",city,011045,北海道,,札幌市,白石区,,,,,,,,,,,,,,,,43.045637,141.396521,city,5859364,3628343748,,,,,0.08
"北海道札幌市南区藤野四条６丁目２３番１１号",0.86,"北海道札幌市南区藤野四条六丁目23-11",,residential_detail,011061,北海道,,札幌市,南区,0060006,藤野四条,六丁目,,23,023,11,011,,,1,,,,,42.95873906700001,141.295957483,residential_detail,5859364,3777769794,675774301,,3735639203,2719241773,0.07
"北海道札幌市豊平区（札幌市美園六条六丁目２０番地）",1,"北海道札幌市豊平区（札幌市美園六条六丁目20番地）","（札幌市美園六条六丁目20番地）",city,011053,北海道,,札幌市,豊平区,,,,,,,,,,,,,,,,43.03137,141.379974,city,5859364,3857150403,,,,,0.06
"北海道札幌市中央区（札幌市南一条東五丁目１番地）",1,"北海道札幌市中央区（札幌市南一条東五丁目1番地）","（札幌市南一条東五丁目1番地）",city,011011,北海道,,札幌市,中央区,,,,,,,,,,,,,,,,43.061414,141.35389,city,5859364,3783623301,,,,,0.07
"北海道札幌市東区東苗穂八条２丁目１番２６号",0.86,"北海道札幌市東区東苗穂八条二丁目1-26",,residential_detail,011037,北海道,,札幌市,東区,0098002,東苗穂八条,二丁目,,1,001,26,026,,,1,,,,,43.096261729,141.409912738,residential_detail,5859364,3702980673,3689210685,,2536951747,2361226153,0.06
"北海道札幌市手稲区（札幌郡手稲村大字下手稲村３０番地）",1,"北海道札幌市手稲区（札幌郡手稲村大字下手稲村30番地）","（札幌郡手稲村大字下手稲村30番地）",city,011096,北海道,,札幌市,手稲区,,,,,,,,,,,,,,,,43.121972,141.24578200000002,city,5859364,3675636970,,,,,0.09
"北海道札幌市東区北三十五条東２８丁目６番１９号",0.79,"北海道札幌市東区北三十五条東二十八丁目6-19",,residential_detail,011037,北海道,,札幌市,東区,0027028,北三十五条東,二十八丁目,,6,006,19,019,,,1,,,,,43.100424967,141.393802521,residential_detail,5859364,3702980673,3833391761,,2163231688,349553230,0.03
"北海道札幌市中央区（札幌市南三条西十三丁目３２０番地）",1,"北海道札幌市中央区（札幌市南三条西十三丁目320番地）","（札幌市南三条西十三丁目320番地）",city,011011,北海道,,札幌市,中央区,,,,,,,,,,,,,,,,43.061414,141.35389,city,5859364,3783623301,,,,,0.09
"北海道札幌市白石区（札幌市白石十条四丁目２４番地）",1,"北海道札幌市白石区（札幌市白石十条四丁目24番地）","（札幌市白石十条四丁目24番地）",city,011045,北海道,,札幌市,白石区,,,,,,,,,,,,,,,,43.045637,141.396521,city,5859364,3628343748,,,,,0.02
"北海道札幌市白石区（札幌市白石五条三丁目５８番地）",1,"北海道札幌市白石区（札幌市白石五条三丁目58番地）","（札幌市白石五条三丁目58番地）",city,011045,北海道,,札幌市,白石区,,,,,,,,,,,,,,,,43.045637,141.396521,city,5859364,3628343748,,,,,0.09
"北海道札幌市中央区（札幌市南一条東四丁目７番地）",1,"北海道札幌市中央区（札幌市南一条東四丁目7番地）","（札幌市南一条東四丁目7番地）",city,011011,北海道,,札幌市,中央区,,,,,,,,,,,,,,,,43.061414,141.35389,city,5859364,3783623301,,,,,0.11
"北海道札幌市中央区（札幌市南八条西七丁目１７８２番地）",1,"北海道札幌市中央区（札幌市南八条西七丁目1782番地）","（札幌市南八条西七丁目1782番地）",city,011011,北海道,,札幌市,中央区,,,,,,,,,,,,,,,,43.061414,141.35389,city,5859364,3783623301,,,,,0.12
"北海道札幌市中央区（札幌市南三条西七丁目２番地）",1,"北海道札幌市中央区（札幌市南三条西七丁目2番地）","（札幌市南三条西七丁目2番地）",city,011011,北海道,,札幌市,中央区,,,,,,,,,,,,,,,,43.061414,141.35389,city,5859364,3783623301,,,,,0.10
"北海道札幌市中央区（札幌市北三条西三丁目１番地）",1,"北海道札幌市中央区（札幌市北三条西三丁目1番地）","（札幌市北三条西三丁目1番地）",city,011011,北海道,,札幌市,中央区,,,,,,,,,,,,,,,,43.061414,141.35389,city,5859364,3783623301,,,,,0.12
"北海道札幌市中央区（札幌市南二条西四丁目１１番地）",1,"北海道札幌市中央区（札幌市南二条西四丁目11番地）","（札幌市南二条西四丁目11番地）",city,011011,北海道,,札幌市,中央区,,,,,,,,,,,,,,,,43.061414,141.35389,city,5859364,3783623301,,,,,0.11
"北海道札幌市中央区（札幌市南五条西五丁目２０番地）",1,"北海道札幌市中央区（札幌市南五条西五丁目20番地）","（札幌市南五条西五丁目20番地）",city,011011,北海道,,札幌市,中央区,,,,,,,,,,,,,,,,43.061414,141.35389,city,5859364,3783623301,,,,,0.11
"北海道札幌市南区（札幌郡豊平町字定山溪３３７番地）",1,"北海道札幌市南区（札幌郡豊平町字定山溪337番地）","（札幌郡豊平町字定山溪337番地）",city,011061,北海道,,札幌市,南区,,,,,,,,,,,,,,,,42.989995,141.353496,city,5859364,3777769794,,,,,0.07
"北海道札幌市中央区（札幌市大通西三丁目１番地）",1,"北海道札幌市中央区（札幌市大通西三丁目1番地）","（札幌市大通西三丁目1番地）",city,011011,北海道,,札幌市,中央区,,,,,,,,,,,,,,,,43.061414,141.35389,city,5859364,3783623301,,,,,0.11
"北海道札幌市中央区（札幌市北二条東九丁目９番地）",1,"北海道札幌市中央区（札幌市北二条東九丁目9番地）","（札幌市北二条東九丁目9番地）",city,011011,北海道,,札幌市,中央区,,,,,,,,,,,,,,,,43.061414,141.35389,city,5859364,3783623301,,,,,0.07
"北海道札幌市西区（札幌郡琴似村大字琴似村２００番地）",1,"北海道札幌市西区（札幌郡琴似村大字琴似村200番地）","（札幌郡琴似村大字琴似村200番地）",city,011070,北海道,,札幌市,西区,,,,,,,,,,,,,,,,43.074347,141.300898,city,5859364,3742048546,,,,,0.11
"北海道札幌市中央区（札幌市南二十四条西十二丁目１１８４番地）",0.97,"北海道札幌市中央区（札幌市南二十条西十二丁目1184番地）","（札幌市南二十条西十二丁目1184番地）",city,011011,北海道,,札幌市,中央区,,,,,,,,,,,,,,,,43.061414,141.35389,city,5859364,3783623301,,,,,0.08
"北海道札幌市中央区（札幌市北三条西二丁目１番地）",1,"北海道札幌市中央区（札幌市北三条西二丁目1番地）","（札幌市北三条西二丁目1番地）",city,011011,北海道,,札幌市,中央区,,,,,,,,,,,,,,,,43.061414,141.35389,city,5859364,3783623301,,,,,0.11
"北海道札幌市中央区（札幌市南七条西六丁目６番地）",1,"北海道札幌市中央区（札幌市南七条西六丁目6番地）","（札幌市南七条西六丁目6番地）",city,011011,北海道,,札幌市,中央区,,,,,,,,,,,,,,,,43.061414,141.35389,city,5859364,3783623301,,,,,0.10
"北海道札幌市中央区（札幌市北一条西十丁目１番地）",1,"北海道札幌市中央区（札幌市北一条西十丁目1番地）","（札幌市北一条西十丁目1番地）",city,011011,北海道,,札幌市,中央区,,,,,,,,,,,,,,,,43.061414,141.35389,city,5859364,3783623301,,,,,0.10
